"latitude"	"longitude"	"width"	"height"	"size"	"quality"	"good"
54	-2	720	540	53	0.0001363169	0
34	-118	604	404	2	8.19618385679628E-006	0
15	100	720	480	136	0.0003935185	1
36	-76	640	480	61	0.0001985677	0
23	-102	604	452	34	0.0001245385	0
31	-98	720	540	100	0.0002572016	1
38	-122	360	480	32	0.0001851852	0
39	35	453	604	46	0.0001681213	0
33	-112	720	480	20	5.78703703703704E-005	0
36	138	604	453	38	0.0001388828	0
23	-102	720	537	10	2.58638526794951E-005	0
22	-80	604	453	80	0.0002923848	1
32	36	720	540	4	1.02880658436214E-005	0
41	-122	604	453	58	0.000211979	0
38	-122	604	453	15	5.4822156922942E-005	0
34	-118	604	405	38	0.000155343	0
42	-75	604	453	68	0.0002485271	0
38	-97	720	540	68	0.0001748971	0
-34	151	540	720	15	3.85802469135802E-005	0
35	140	604	404	60	0.0002458855	0
46	-74	537	720	13	0.000033623	0
12	-62	453	604	11	4.02029150768241E-005	1
42	123	480	640	126	0.0004101563	0
38	-122	720	540	74	0.0001903292	1
60	-95	604	432	42	0.0001609639	0
36	138	453	604	17	6.21317778460009E-005	0
16	-90	720	540	5	1.28600823045267E-005	0
20	77	720	540	6	1.54320987654321E-005	0
15	19	604	453	6	2.19288627691768E-005	0
40	-4	720	540	56	0.0001440329	0
38	-97	526	201	22	0.0002080851	0
38	-122	604	473	1	3.50027302129566E-006	0
35	105	720	537	69	0.0001784606	0
27	-80	720	540	35	9.00205761316872E-005	0
52	24	479	720	52	0.0001507771	1
-27	133	600	450	5	1.85185185185185E-005	0
35	-81	604	453	11	4.02029150768241E-005	0
-20	30	550	412	23	0.0001015004	1
38	-78	720	537	9	2.32774674115456E-005	0
42	-71	360	240	58	0.0006712963	0
34	-84	720	540	53	0.0001363169	0
31	-92	604	453	59	0.0002156338	0
46	25	400	541	13	6.00739371534196E-005	0
39	-97	430	720	38	0.000122739	0
20	77	453	604	49	0.0001790857	1
37	128	453	604	10	3.65481046152946E-005	1
6	-76	604	453	48	0.0001754309	1
39	-77	453	604	60	0.0002192886	0
43	-85	604	453	7	2.55836732307063E-005	0
15	39	453	604	9	3.28932941537652E-005	0
54	-2	508	720	40	0.0001093613	0
26	-80	604	403	56	0.0002300626	0
34	-85	640	480	11	3.58072916666667E-005	0
42	-71	604	453	15	5.4822156922942E-005	0
-41	174	604	453	16	0.000058477	1
39	-77	604	484	8	2.73657708937661E-005	0
35	105	604	403	54	0.0002218461	0
25	-82	604	453	20	7.30962092305893E-005	1
42	-75	453	604	19	6.94413987690598E-005	0
36	-115	720	540	27	6.94444444444444E-005	0
38	-97	453	604	20	7.30962092305893E-005	0
39	-78	453	604	84	0.0003070041	0
41	2	340	604	58	0.0002824309	1
8	135	604	453	12	4.38577255383536E-005	1
22	114	720	405	41	0.0001406036	0
-21	56	720	668	11	2.28709248170326E-005	0
38	-122	720	540	61	0.000156893	0
46	2	602	338	70	0.0003440209	0
38	-122	604	401	19	7.84462684348731E-005	0
34	-118	483	604	60	0.0002056682	0
46	-123	453	604	6	2.19288627691768E-005	0
30	-91	720	720	7	1.35030864197531E-005	0
22	-80	604	434	123	0.0004692221	0
43	13	604	453	58	0.000211979	0
30	-90	604	453	66	0.0002412175	1
39	-77	431	720	34	0.0001095643	1
1	104	406	604	35	0.0001427266	1
1	104	720	480	3	8.68055555555556E-006	1
31	36	453	604	8	2.92384836922357E-005	0
22	114	604	582	51	0.0001450809	0
14	101	604	453	58	0.000211979	0
39	22	720	404	28	9.62596259625963E-005	1
30	-95	720	480	49	0.0001417824	0
46	-122	453	604	102	0.0003727907	0
38	-122	604	453	5	1.82740523076473E-005	0
47	-110	604	453	57	0.0002083242	0
41	-74	604	453	6	2.19288627691768E-005	0
38	-122	720	480	35	0.0001012731	0
35	105	604	453	81	0.0002960396	1
24	102	401	604	26	0.0001073475	1
29	-98	720	479	34	0.000098585	1
41	-96	604	453	54	0.0001973598	1
60	-95	604	453	32	0.0001169539	0
39	-122	720	479	5	1.44977963349571E-005	0
38	-97	360	270	58	0.0005967078	0
54	-1	604	471	4	1.40605447055019E-005	0
22	114	604	340	20	9.73899493572263E-005	1
17	-92	600	604	23	6.34657836644592E-005	1
34	-87	719	366	200	0.0007600112	1
37	-122	640	459	4	1.36165577342048E-005	0
42	-72	540	720	1	0.000002572	0
42	-88	604	403	48	0.0001971965	0
39	-77	540	720	5	1.28600823045267E-005	0
47	-122	453	604	100	0.000365481	0
36	-120	360	548	6	3.04136253041363E-005	0
10	-84	603	339	103	0.000503872	1
10	-84	604	453	48	0.0001754309	0
32	35	604	453	198	0.0007236525	0
51	3	540	720	50	0.0001286008	0
43	6	604	403	12	4.92991306919955E-005	1
42	-88	604	453	14	5.11673464614125E-005	0
23	-102	720	540	924	0.0023765432	1
23	-102	453	604	7	2.55836732307063E-005	1
33	65	720	540	11	2.82921810699588E-005	1
13	105	720	540	7	1.80041152263374E-005	0
15	100	604	401	162	0.0006688577	1
37	-122	453	604	11	4.02029150768241E-005	0
36	-80	604	452	35	0.0001282014	0
18	-67	720	540	12	3.08641975308642E-005	0
-41	174	540	720	30	7.71604938271605E-005	1
42	-75	604	482	13	4.46538979417988E-005	0
31	-92	0	0	100	"#DIV/0!"	0
60	-95	640	480	38	0.0001236979	1
30	-90	604	453	46	0.0001681213	0
42	-88	604	453	13	4.7512535999883E-005	0
38	-123	453	604	4	1.46192418461179E-005	0
52	5	604	453	3	1.09644313845884E-005	0
38	-122	604	453	60	0.0002192886	0
38	-122	400	603	16	0.000066335	0
46	105	604	403	59	0.0002423874	1
23	-102	480	640	5	0.000016276	0
54	-2	403	604	86	0.0003533104	1
-41	174	604	401	14	5.78025135835907E-005	1
38	-122	604	402	28	0.0001153175	1
40	-8	453	604	33	0.0001206087	1
44	-116	453	604	12	4.38577255383536E-005	1
37	-122	604	453	43	0.0001571568	0
50	8	720	540	14	3.60082304526749E-005	1
-10	-55	604	453	3	1.09644313845884E-005	0
60	-95	720	584	10	2.37823439878234E-005	0
56	10	604	453	60	0.0002192886	0
45	-96	720	479	23	6.66898631408026E-005	0
31	36	604	484	11	3.76279349789284E-005	0
60	-95	453	604	24	8.77154510767072E-005	0
34	-111	540	720	33	8.48765432098765E-005	0
1	104	604	453	76	0.0002777656	0
37	-122	604	453	6	2.19288627691768E-005	0
-33	-71	604	453	29	0.0001059895	1
60	11	604	453	32	0.0001169539	1
39	-95	720	540	25	6.43004115226337E-005	0
35	-121	720	538	7	0.000018071	1
24	121	604	453	138	0.0005043638	0
42	-70	540	720	27	6.94444444444444E-005	0
13	105	540	720	57	0.0001466049	1
1	32	720	540	129	0.0003317901	1
38	-122	720	540	11	2.82921810699588E-005	0
42	-92	720	480	28	8.10185185185185E-005	0
15	100	604	404	60	0.0002458855	1
24	121	604	453	60	0.0002192886	1
28	-82	720	540	18	4.62962962962963E-005	0
47	-120	416	720	79	0.0002637553	0
40	-4	604	453	44	0.0001608117	0
-23	17	720	537	26	0.000067246	0
42	-71	604	453	33	0.0001206087	0
1	104	720	540	24	6.17283950617284E-005	1
36	138	720	537	90	0.0002327747	0
53	-8	453	604	60	0.0002192886	1
54	-2	403	604	51	0.0002095213	0
35	111	604	396	14	5.85323433005552E-005	1
23	-102	453	604	3	1.09644313845884E-005	0
44	-74	720	540	9	2.31481481481481E-005	1
43	13	453	604	22	8.04058301536482E-005	1
23	-102	453	604	42	0.000153502	0
51	4	720	542	12	3.0750307503075E-005	0
30	-91	604	453	46	0.0001681213	0
24	-76	604	401	59	0.0002435963	0
30	-95	604	408	89	0.0003611544	0
47	-110	720	720	99	0.0001909722	1
41	-111	604	453	58	0.000211979	0
43	-78	720	479	1	2.89955926699142E-006	0
44	7	604	402	33	0.0001359099	0
40	-83	720	540	17	4.3724279835391E-005	0
38	-122	604	453	28	0.0001023347	0
13	105	296	442	20	0.0001528678	0
37	29	537	720	100	0.0002586385	1
65	-18	604	453	7	2.55836732307063E-005	1
51	9	537	720	71	0.0001836334	1
39	35	720	720	6	1.15740740740741E-005	0
48	-122	360	480	3	1.73611111111111E-005	0
37	-122	604	475	12	4.18264203555246E-005	0
34	-119	604	403	20	8.21652178199924E-005	0
38	-86	720	478	8	0.000023245	1
50	14	540	720	54	0.0001388889	1
43	-76	604	424	52	0.0002030489	1
47	-97	604	453	56	0.0002046694	0
-5	38	604	403	3	1.23247826729989E-005	1
41	-74	600	450	14	5.18518518518518E-005	0
51	9	604	453	20	7.30962092305893E-005	0
3	113	454	604	19	6.92884441462205E-005	0
38	-123	604	286	6	3.47334784420877E-005	1
39	-95	604	374	3	1.32804476396218E-005	0
-29	24	604	453	46	0.0001681213	0
54	-2	720	540	26	6.68724279835391E-005	0
31	-92	604	453	33	0.0001206087	0
49	2	453	604	21	0.000076751	1
42	-88	453	604	20	7.30962092305893E-005	0
20	77	604	453	79	0.00028873	1
23	-102	720	480	7	2.02546296296296E-005	0
-6	-35	320	480	15	9.765625E-005	0
47	7	720	537	58	0.0001500103	0
1	104	604	406	37	0.0001508825	0
-41	-73	720	540	13	3.34362139917695E-005	1
54	-2	480	720	4	1.15740740740741E-005	0
38	-122	604	453	98	0.0003581714	0
9	-80	448	604	4	1.47824030274361E-005	0
43	13	537	720	41	0.0001060418	0
22	114	604	453	26	9.50250719997661E-005	0
38	-122	720	480	6	1.73611111111111E-005	0
41	2	480	640	25	8.13802083333333E-005	1
10	-84	360	480	9	5.20833333333333E-005	0
42	44	604	453	15	5.4822156922942E-005	0
34	-118	453	604	57	0.0002083242	0
41	2	604	403	36	0.0001478974	1
56	38	604	453	109	0.0003983743	1
16	-90	604	453	61	0.0002229434	1
-22	17	720	481	13	3.75375375375375E-005	1
36	-120	480	319	1	6.53082549634274E-006	0
34	-112	720	538	62	0.0001600578	0
39	-77	604	453	3	1.09644313845884E-005	0
38	-78	604	453	37	0.000135228	0
56	-3	538	720	23	5.93762907889302E-005	0
42	-88	604	453	26	9.50250719997661E-005	0
38	-123	604	392	44	0.0001858359	0
39	35	720	576	3	7.2337962962963E-006	0
40	-4	604	451	137	0.0005029295	1
-10	-76	604	453	199	0.0007273073	1
-14	34	604	403	130	0.0005340739	1
34	-78	720	537	38	9.82826401820815E-005	0
38	-122	604	402	1	4.11848044545484E-006	1
32	53	48	48	2	0.0008680556	0
42	-75	604	453	60	0.0002192886	1
42	-75	604	453	60	0.0002192886	1
18	-78	500	375	7	3.73333333333333E-005	0
41	-98	430	720	100	0.0003229974	0
20	77	604	453	58	0.000211979	1
42	-88	604	453	28	0.0001023347	0
-29	24	604	453	60	0.0002192886	1
-30	-71	423	603	41	0.0001607408	0
43	-78	540	720	101	0.0002597737	0
-41	174	604	453	23	8.40606406151777E-005	1
1	104	540	720	60	0.000154321	0
42	-75	604	339	19	9.27933735763543E-005	0
47	7	403	604	9	3.69743480189966E-005	1
36	-115	604	483	11	3.77058396062139E-005	0
38	-97	453	604	96	0.0003508618	0
41	-122	453	604	21	0.000076751	0
47	8	604	453	1	3.65481046152947E-006	0
54	-2	480	720	200	0.0005787037	0
32	-82	604	404	15	6.14713789259721E-005	0
40	-75	720	540	56	0.0001440329	0
21	-87	453	604	23	8.40606406151777E-005	1
38	-122	453	604	18	6.57865883075304E-005	0
60	-95	604	402	60	0.0002471088	0
38	-122	453	604	27	9.86798824612955E-005	0
34	-118	333	500	16	9.60960960960961E-005	0
37	-122	604	453	60	0.0002192886	1
43	-89	604	453	11	4.02029150768241E-005	0
34	-84	720	540	29	7.45884773662551E-005	0
39	35	604	453	60	0.0002192886	0
42	-76	604	453	8	2.92384836922357E-005	0
41	-77	604	453	2	7.30962092305893E-006	0
-34	151	720	411	30	0.0001013788	1
-29	24	600	600	35	9.72222222222222E-005	0
46	-94	604	401	11	4.54162606728213E-005	0
1	104	480	720	59	0.0001707176	0
-27	133	240	160	52	0.0013541667	1
17	-90	720	540	8	2.05761316872428E-005	0
-10	-55	476	604	57	0.0001982581	1
31	-92	720	540	96	0.0002469136	0
40	-106	604	453	49	0.0001790857	1
31	36	720	479	94	0.0002725586	0
51	4	720	540	176	0.0004526749	0
17	-4	536	720	27	6.99626865671642E-005	1
36	-87	604	453	105	0.0003837551	0
43	13	319	480	29	0.0001893939	0
31	36	604	453	18	6.57865883075304E-005	1
33	44	600	449	13	4.82553823311062E-005	1
34	-118	406	604	31	0.000126415	0
42	-75	604	453	99	0.0003618262	0
36	138	604	453	33	0.0001206087	0
17	-89	604	453	54	0.0001973598	0
41	-72	480	720	5	1.44675925925926E-005	0
31	-92	720	480	23	6.65509259259259E-005	0
28	-82	453	604	52	0.0001900501	0
39	35	604	453	39	0.0001425376	0
34	-81	540	720	19	4.88683127572016E-005	0
33	-97	453	604	3	1.09644313845884E-005	0
32	-98	540	720	4	1.02880658436214E-005	0
33	-97	720	542	110	0.0002818778	0
36	-122	453	604	14	5.11673464614125E-005	1
34	-118	432	576	58	0.000233089	0
34	-119	720	481	10	0.000028875	0
37	-122	604	340	34	0.0001655629	0
60	-95	453	604	60	0.0002192886	0
26	-80	403	604	132	0.0005422904	0
40	-4	720	540	25	6.43004115226337E-005	1
43	-78	480	720	7	2.02546296296296E-005	0
33	-97	720	540	40	0.0001028807	0
23	-102	720	446	74	0.0002304434	1
-10	-76	576	432	62	0.0002491641	1
36	-112	720	540	23	5.9156378600823E-005	1
40	-4	604	453	29	0.0001059895	0
23	-102	604	453	8	2.92384836922357E-005	0
30	-82	720	479	19	5.50916260728369E-005	0
38	-97	604	453	14	5.11673464614125E-005	1
35	105	604	453	32	0.0001169539	1
19	-72	540	720	176	0.0004526749	0
19	-72	340	604	11	5.35644721464745E-005	0
38	-122	604	403	6	2.46495653459977E-005	0
33	-97	604	453	19	6.94413987690598E-005	0
-14	-72	604	453	178	0.0006505563	0
38	-5	500	333	11	6.60660660660661E-005	1
31	-92	604	453	20	7.30962092305893E-005	0
39	35	406	406	32	0.0001941323	0
41	29	604	453	42	0.000153502	1
40	-80	604	453	16	0.000058477	0
-41	174	410	604	40	0.0001615248	1
15	100	180	240	189	0.004375	0
38	-122	720	540	20	5.1440329218107E-005	0
42	-75	540	720	16	4.11522633744856E-005	0
13	78	604	453	9	3.28932941537652E-005	0
40	-105	604	590	10	2.80615108317432E-005	0
39	-107	604	403	35	0.0001437891	1
27	-82	604	452	31	0.0001135498	0
-23	17	600	450	60	0.0002222222	0
38	-78	604	466	69	0.0002451468	0
31	-92	540	720	151	0.0003883745	0
31	-92	537	720	29	7.50051727705359E-005	0
31	-92	720	537	8	2.06910821435961E-005	1
20	77	660	720	47	9.89057239057239E-005	0
42	-73	648	484	52	0.0001657994	0
23	-102	604	453	57	0.0002083242	0
45	-116	604	453	20	7.30962092305893E-005	0
54	-2	604	453	16	0.000058477	0
31	-92	453	604	75	0.0002741108	0
26	-82	604	402	9	3.70663240090936E-005	0
39	122	604	339	43	0.0002100061	1
45	12	604	453	32	0.0001169539	0
21	-101	720	480	41	0.0001186343	1
33	-97	480	640	3	9.765625E-006	0
27	75	402	604	60	0.0002471088	1
38	-122	604	453	3	1.09644313845884E-005	0
1	104	604	404	50	0.0002049046	1
41	-73	604	340	12	0.000058434	1
15	100	453	604	14	5.11673464614125E-005	0
39	-120	453	592	44	0.0001640714	0
-30	-71	719	400	62	0.0002155772	0
52	20	720	540	45	0.0001157407	0
41	-122	604	453	9	3.28932941537652E-005	0
35	105	604	453	12	4.38577255383536E-005	0
38	-122	604	422	3	1.17698753962525E-005	0
31	-92	540	720	67	0.0001723251	0
54	-2	720	480	63	0.0001822917	0
38	-77	540	720	176	0.0004526749	0
24	-76	604	453	17	6.21317778460009E-005	1
39	22	604	453	132	0.000482435	0
32	-65	531	523	7	2.52058780107521E-005	0
32	-5	604	453	19	6.94413987690598E-005	1
40	-105	604	453	16	0.000058477	1
46	105	453	604	39	0.0001425376	1
41	-74	453	604	13	4.7512535999883E-005	0
35	105	604	453	1	3.65481046152947E-006	0
35	105	604	453	89	0.0003252781	0
32	119	453	604	44	0.0001608117	1
52	20	453	604	57	0.0002083242	0
31	-92	604	453	76	0.0002777656	0
40	-85	604	452	24	8.79095118091778E-005	0
53	-8	604	447	62	0.0002296398	0
30	-98	604	453	2	7.30962092305893E-006	0
42	-83	720	482	3	8.64453665283541E-006	0
42	-71	160	200	9	0.00028125	0
34	-84	720	406	36	0.0001231527	0
13	-85	604	453	59	0.0002156338	1
21	-87	604	453	60	0.0002192886	0
35	105	604	453	8	2.92384836922357E-005	0
43	-78	604	453	49	0.0001790857	0
42	-97	604	453	10	3.65481046152946E-005	0
53	-8	720	540	4	1.02880658436214E-005	0
17	-89	604	451	61	0.0002239321	1
-8	-35	720	540	28	7.20164609053498E-005	1
42	-75	720	540	14	3.60082304526749E-005	0
-34	18	633	719	22	4.8338156163005E-005	0
42	-71	604	453	167	0.0006103533	0
48	-122	604	453	60	0.0002192886	1
42	44	720	540	47	0.0001208848	0
45	12	720	540	51	0.0001311728	0
35	-83	604	404	9	3.68828273555832E-005	0
38	-122	604	453	4	1.46192418461179E-005	0
51	5	448	604	51	0.0001884756	0
-10	-55	604	410	45	0.0001817154	0
38	-122	404	604	41	0.0001680218	0
-29	24	604	453	8	2.92384836922357E-005	1
53	-6	720	540	2	0.000005144	0
42	-72	604	453	1	3.65481046152947E-006	0
54	-2	604	453	6	2.19288627691768E-005	0
35	105	604	453	28	0.0001023347	0
38	-122	427	720	11	3.57793390580276E-005	0
42	-88	604	453	17	6.21317778460009E-005	0
-16	-70	604	453	19	6.94413987690598E-005	1
35	105	720	537	14	3.62093937512932E-005	0
29	-95	720	540	8	2.05761316872428E-005	0
39	-77	537	720	8	2.06910821435961E-005	0
56	38	604	453	53	0.000193705	1
40	-105	453	604	9	3.28932941537652E-005	0
43	-89	453	604	19	6.94413987690598E-005	0
40	-4	604	453	34	0.0001242636	1
54	-2	604	453	28	0.0001023347	0
60	-95	448	604	10	0.000036956	0
54	-2	604	453	17	6.21317778460009E-005	0
40	-80	720	537	6	1.55183116076971E-005	0
14	101	720	540	5	1.28600823045267E-005	0
22	114	720	540	14	3.60082304526749E-005	1
32	-65	588	466	19	0.000069341	0
38	-122	604	453	8	2.92384836922357E-005	0
36	51	720	540	11	2.82921810699588E-005	0
32	-106	604	453	18	6.57865883075304E-005	0
37	-122	604	453	13	4.7512535999883E-005	0
15	100	720	540	22	5.65843621399177E-005	1
44	7	537	720	9	2.32774674115456E-005	1
53	-8	604	402	12	4.94217653454581E-005	0
19	-71	431	603	54	0.0002077778	0
39	-77	435	604	9	3.42543959808175E-005	0
31	-92	540	720	100	0.0002572016	0
-27	133	604	403	65	0.000267037	0
20	77	604	453	21	0.000076751	1
-10	-55	604	453	46	0.0001681213	0
36	138	479	720	123	0.0003566458	1
38	-123	604	453	27	9.86798824612955E-005	0
45	-93	604	402	10	4.11848044545484E-005	0
-2	30	604	453	42	0.000153502	0
40	-89	604	481	1	3.44205642218887E-006	0
45	-123	720	540	22	5.65843621399177E-005	1
18	-67	604	404	45	0.0001844141	1
42	-71	604	453	33	0.0001206087	0
54	-2	604	361	96	0.0004402781	1
19	-71	604	453	91	0.0003325878	0
32	35	604	339	34	0.0001660513	0
39	-77	604	453	11	4.02029150768241E-005	0
-30	-71	600	450	22	8.14814814814815E-005	1
31	-92	453	600	96	0.0003532009	0
38	-107	604	453	106	0.0003874099	0
54	-2	604	403	27	0.000110923	0
39	35	350	350	74	0.0006040816	0
36	-122	283	604	5	2.92513982168348E-005	0
43	-79	604	453	5	1.82740523076473E-005	0
-21	56	720	540	3	0.000007716	0
42	-75	604	402	4	1.64739217818194E-005	0
-27	133	604	400	18	7.45033112582781E-005	0
34	-90	452	604	60	0.0002197738	0
8	38	453	604	1	3.65481046152947E-006	0
40	-83	604	453	10	3.65481046152946E-005	0
48	-122	604	453	12	4.38577255383536E-005	0
31	-92	604	453	1	3.65481046152947E-006	0
1	104	404	603	8	3.2839104806003E-005	0
45	-71	480	720	41	0.0001186343	0
44	-70	720	540	66	0.0001697531	1
42	-71	540	720	4	1.02880658436214E-005	0
35	-83	719	477	16	4.66522627805332E-005	0
38	-122	604	453	7	2.55836732307063E-005	0
30	-86	604	453	39	0.0001425376	0
48	-122	405	720	42	0.0001440329	0
72	-40	720	541	40	0.0001026905	1
15	100	604	453	59	0.0002156338	0
19	101	720	478	5	1.45281264528126E-005	1
37	-122	720	479	40	0.0001159824	0
14	-89	504	604	3	9.85493535162409E-006	0
60	-95	604	340	46	0.0002239969	0
38	-123	604	453	10	3.65481046152946E-005	0
24	-76	604	453	5	1.82740523076473E-005	0
1	104	604	412	1	4.01851732784672E-006	0
38	-122	604	453	16	0.000058477	0
20	77	720	540	13	3.34362139917695E-005	0
4	101	404	604	22	0.000090158	1
40	-105	479	720	24	6.9589422407794E-005	0
38	-89	604	453	5	1.82740523076473E-005	0
23	-102	453	604	32	0.0001169539	0
-34	-58	604	453	40	0.0001461924	0
33	44	360	550	2	0.000010101	0
37	-122	480	720	94	0.0002719907	0
-27	133	528	720	20	5.26094276094276E-005	0
38	-97	720	537	2	5.17277053589903E-006	0
46	2	604	453	56	0.0002046694	1
43	-77	604	453	44	0.0001608117	0
-29	24	453	604	60	0.0002192886	0
32	-111	604	340	59	0.0002873004	0
34	-118	604	453	200	0.0007309621	0
41	-101	720	540	20	5.1440329218107E-005	0
31	-92	720	540	27	6.94444444444444E-005	0
31	-92	604	453	8	2.92384836922357E-005	0
27	-80	604	402	33	0.0001359099	0
43	13	640	480	42	0.0001367188	0
38	-122	720	540	23	5.9156378600823E-005	0
39	-77	604	453	31	0.0001132991	0
32	-8	720	479	34	0.000098585	1
34	-119	604	402	32	0.0001317914	0
-34	-57	592	453	60	0.0002237337	0
51	9	540	720	78	0.0002006173	1
42	-85	720	720	4	0.000007716	0
20	77	604	401	109	0.0004500339	0
-27	133	720	540	13	3.34362139917695E-005	0
38	-122	540	720	80	0.0002057613	0
37	-122	604	453	37	0.000135228	0
-29	24	604	453	44	0.0001608117	1
62	15	540	720	11	2.82921810699588E-005	0
51	9	589	442	13	4.99350843902926E-005	0
38	-78	453	604	100	0.000365481	0
62	15	720	505	31	8.52585258525853E-005	0
38	-122	720	481	29	8.37375837375837E-005	0
30	-98	720	578	104	0.0002499039	0
38	-78	720	540	14	3.60082304526749E-005	0
38	-97	720	540	2	0.000005144	0
43	-78	604	402	17	7.00141675727324E-005	1
38	-97	720	537	59	0.0001525967	0
39	-123	604	453	3	1.09644313845884E-005	1
39	-77	720	480	106	0.000306713	0
30	-85	720	405	65	0.0002229081	0
52	0	604	453	27	9.86798824612955E-005	1
55	25	604	453	2	7.30962092305893E-006	0
60	-95	453	604	15	5.4822156922942E-005	0
-18	35	720	434	5	0.000016001	1
43	-86	450	498	11	4.90852298081214E-005	0
-26	28	604	109	11	0.0001670818	0
53	-8	451	604	108	0.0003964699	1
64	26	604	453	133	0.0004860898	0
40	-105	480	720	12	3.47222222222222E-005	0
41	-72	604	453	5	1.82740523076473E-005	0
38	-84	604	402	60	0.0002471088	0
-29	24	720	540	5	1.28600823045267E-005	0
43	13	453	603	25	9.15217876767743E-005	0
34	-83	604	453	4	1.46192418461179E-005	0
23	-102	604	453	6	2.19288627691768E-005	1
37	-122	320	240	19	0.0002473958	0
-10	-55	604	405	60	0.0002452784	0
31	-92	604	413	33	0.00013229	0
-29	24	604	453	7	2.55836732307063E-005	0
45	-122	720	540	6	1.54320987654321E-005	0
44	-73	604	453	53	0.000193705	0
44	-121	604	453	10	3.65481046152946E-005	0
-6	35	540	720	42	0.0001080247	1
20	77	538	720	199	0.000513734	1
39	35	604	453	18	6.57865883075304E-005	0
36	138	401	604	58	0.0002394676	0
27	30	604	453	57	0.0002083242	1
45	-95	453	604	8	2.92384836922357E-005	0
42	-88	604	453	41	0.0001498472	0
35	111	453	604	30	0.0001096443	0
37	-122	604	453	5	1.82740523076473E-005	0
39	35	500	422	9	0.000042654	0
42	-88	720	457	1	3.03914417699976E-006	0
31	-92	604	378	1	0.00000438	0
48	-122	604	453	18	6.57865883075304E-005	0
32	35	453	604	30	0.0001096443	0
28	91	720	403	2	6.8927488282327E-006	0
35	105	604	340	28	0.0001363459	1
17	-89	604	453	158	0.0005774601	1
40	-8	604	453	54	0.0001973598	0
41	-74	720	478	27	7.84518828451883E-005	0
-29	24	235	254	1	1.67532249958117E-005	0
43	13	720	540	7	1.80041152263374E-005	0
31	-90	720	540	76	0.0001954733	0
-21	56	604	384	2	8.62306843267108E-006	0
42	44	604	468	17	6.01403747099111E-005	0
